accession_id,replicate_id,FT Diameter Field,At2 CFU2,Leaf serr 16,Seed bank 133-91,Na23,Leaf serr 10,Emco5,Leaf roll 16,Leaf roll 10,Bs,2W,Rosette Erect 22,Leaf serr 22,Width 16,Storage 28 days,LY ,avrRpm1,Width 10,Chlorosis 22,Storage 7 days,As2 CFU2,Co59,FW ,Cu65,Anthocyanin 22,Width 22,Storage 56 days,YEL ,FLC,FT16,FT10,FT Duration GH,Se82,LDV,Noco2,8W GH LN,0W,MT GH,After Vern Growth,Aphid number,LN22,Bs CFU2,avrRpt2,Hypocotyl length,Germ 22,Leaf roll 22,Silique 16,8W,FT GH,DSDS50,Ca43,LC Duration GH,At1 CFU2,B11,Chlorosis 10,RP GH,Chlorosis 16,LFS GH,Germ 10,Germ 16,Anthocyanin 16,Anthocyanin 10,0W GH FT,Ni60,P31,Emwa1,As75,Germ in dark,FRI,As CFU2,Trichome avg C,Vern Growth,Mo98,Hiks1,Bacterial titer,Zn66,Trichome avg JA,LES,SD,Emoy*,K39,0W GH LN,At2,At1,LN10,FT Field,LN16,avrB,LD,Seedling Growth,S34,Cd114,DW ,Seed Dormancy,Mn55,Silique 22,avrPphB,Fe56,8W GH FT,4W,Li7,FT22,As2,SDV,Mg25,Secondary Dormancy,As
8326,83,,5.343,,,,,,,,8.0,,,,,,,,,,,5.457000000000001,,,,,,,,,,,,,,,,,,,,,5.371,,,,,,,,,,,4.662,,,,,,,,,,,,,,,,,4.258,,,,,,,,,,,,,1.8330000000000002,2.167,,,,,,,,,,,,,,,,,,,1.5,,,,1.6669999999999998
8329,84,,,,,,,,,,,19.2,,,,,,,,,,,,,,,,,,0.102,,,,,,,11.5,27.0,,,,,,,,,,,15.4,,,,,,,,,,,,,,,23.2,,,,,,0.32,,,,,,,,,,,,,10.9,,,,,,,,,,,,,,,,,24.5,17.8,,,,,,,
8329,85,,,,-7.509999999999999e-20,,,,,,,,,,,98.25,,,,,65.315,,,,,,,100.0,,,,,,,,,,,,0.18016400000000002,,,,,,,,,,,7.23394,,,,,,,,,,,,,,,,,,1.46199,,,,0.00914439,,,,,,,,,,,,,,,,,,0.00749875,,,,,,,,,,,,,,,,1.03566,
8329,86,37.1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3999,,,,,,24.3424,,,,,,,,,,,26.425,,,69.4513,,,,42.9494,,44.6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.643,,,,,,,,,,,,,,,,,,,,,
8334,87,38.6035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5827,,,,,,16.147000000000002,,,,,,,,,,,36.1066,,,78.2042,,,,41.9349,,61.8893,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.09099999999998,,,,,,,,,,,,,,,,,,,,,
8334,88,,,1.0,,,0.5,,0.0,0.0,,,0.0,1.0,7.2,,,,2.5,0.0,,,,,,0.0,12.5,,,,52.0,64.0,,,25.8333,,,,,,,31.0,,,,2.0,0.0,,,,,,,,,1.0,,0.0,,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,92.2417,,,,,,21.0,,25.0,,40.825,,,,,,,,,,,,,51.0,,60.4,,,
8213,89,,5.517,,,,,,,,8.167,,,,,,,1.0,,,,5.706,,,,,,,,,,,,,,,,,,,25.5,,3.5380000000000003,1.0,,,,,,,,,,5.462999999999999,,,,,,,,,,,,,,,,,4.922,34.5,,,,16.4,,39.0,,,,,,2.5,3.167,,,,1.0,,,,,,,,,1.0,,,,,,3.167,,,,2.333
6923,90,,,,,,,,,,,,,,,,0.0,,,,,,,0.745,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0502,,,,,,,,,,,,,,
6923,91,29.3017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9923,,,,,,16.8704,,,,,,,,,,,25.2733,,,59.8314,,,,34.7265,,42.6722,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.954,,,,,,,,,,,,,,,,,,,,,
6923,92,,5.6160000000000005,,,,,,,,5.5,,,,,,,1.0,,,,4.994,,,,,,,,,,,,,,,,,,,38.8,,4.103,1.0,,,,,,,,,,5.186,,,,,,,,,,,,,,,,,4.638,17.5,,,,13.4,,40.0,,,,,,0.33299999999999996,0.5,,,,1.0,,,,,,,,,1.0,,,,,,0.0,,,,2.667
6923,93,,,,,1297.55,,,,,,,,,,,,,,,,,1.18305,,0.877965,,,,,,,,,6.63087,,,,,,,,,,,,,,,,,,30464.5,,,79.2673,,,,,,,,,,3.2433,7984.17,,0.155949,,,,,,2.05294,,,71.279,,,,,29668.1,,,,,,,,,,11124.3,2.68055,,,85.9793,,,60.8902,,,7.48522,,,,15605.4,,
6923,94,,,,,,,,,,,18.4,,,,,,,,,,,,,,,,,,0.289,,,,,,,11.4,24.5,,,,,,,,,,,14.6,,,,,,,,,,,,,,,22.2,,,,,,0.9374,,,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,24.5,16.8,,,,,,,
6923,95,,,0.5,,,0.5,,0.0,1.0,,,1.0,0.5,8.0,,,,3.7,0.0,,,,,,1.0,8.2,,,,42.0,44.0,,,23.0,,,,,,,13.0,,,,3.0,0.0,1.3,,,,,,,,0.0,,1.0,,5.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,106.375,,,,,,17.0,,12.0,,25.1667,,,,,43.0,,0.9,,,,,,31.0,,59.8,,,
6922,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6922,97,,,0.5,,,,,0.0,0.0,,,0.0,1.0,8.0,,,,3.7,0.0,,,,,,0.0,11.0,,,,31.0,48.0,,,25.0,,,,,,,16.0,,,,2.0,0.0,1.6,,,,,,,,0.0,,0.0,,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,70.1667,,,,,,14.0,,12.0,,27.5,,,,,26.0,,1.1,,,,,,32.0,,45.0,,,
6923,98,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6923,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8213,100,,,,,,,,,,,,,,,,0.0,,,,,,,1.3293,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0774,,,,,,,,,,,,,,
6963,101,,5.282,,,,,,,,3.5,,,,,,,1.0,,,,5.207000000000001,,,,,,,,,,,,,,,,,,,40.0,,4.631,1.0,,,,,,,,,,5.275,,,,,,,,,,,,,,,,,5.061,50.7,,,,15.8,,58.5,,,,,,1.6669999999999998,0.833,,,,1.0,,,,,,,,,0.0,,,,,,1.0,,,,2.167
6962,102,,,,,,,,,,,,,,,,1.0,,,,,,,1.194,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0668,,,,,,,,,,,,,,
6962,103,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6962,104,,,,,,,,,,,21.8,,,,,,,,,,,,,,,,,,0.063,,,,,,,11.2,30.2,,,,,,,,,,,16.8,,,,,,,,,,,,,,,28.6,,,,,,1.0127,,,,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,27.9,21.5,,,,,,,
6962,105,,,,,432.67400000000004,,,,,,,,,,,,,,,,,1.07026,,0.748156,,,,,,,,,7.31158,,,,,,,,,,,,,,,,,,27567.9,,,81.3822,,,,,,,,,,3.02374,9230.09,,0.169021,,,,,,0.586854,,,54.3741,,,,,31077.6,,,,,,,,,,12867.1,2.94181,,,76.6223,,,56.1339,,,6.329619999999999,,,,13823.2,,
6962,106,,,1.0,,,0.75,,1.0,1.0,,,1.0,1.5,8.7,,,,4.2,1.0,,,,,,0.0,10.0,,,,42.0,52.0,,,24.5,,,,,,,14.0,,,,2.0,0.0,1.4,,,,,,,,0.0,,1.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,77.0,,,,,,14.0,,24.0,,33.3403,,,,,28.0,,1.1,,,,,,33.0,,38.8333,,,
6962,107,,5.961,,,,,,,,9.167,,,,,,,1.0,,,,5.9079999999999995,,,,,,,,,,,,,,,,,,,12.3,,5.962999999999999,1.0,,,,,,,,,,4.938,,,,,,,,,,,,,,,,,4.74,55.5,,,,11.5,,66.7,,,,,,2.0,1.5,,,,1.0,,,,,,,,,0.0,,,,,,3.333,,,,3.667
6962,108,,,,0.0,,,,,,,,,,,19.75,,,,,0.25,,,,,,,77.9613,,,,,,,,,,,,0.06606530000000001,,,,,,,,,,,42.8747,,,,,,,,,,,,,,,,,,99.3902,,,,0.00277801,,,,,,,,,,,,,,,,,,0.00630921,,,,,,,,,,,,,,,,0.0,
6962,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6962,110,27.0246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1523,,,,,,13.7726,,,,,,,,,,,33.2733,,,76.7473,,,,43.2537,,62.5239,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.14,,,,,,,,,,,,,,,,,,,,,
6899,111,,,,0.0,,,,,,,,,,,81.75,,,,,76.5994,,,,,,,100.0,,,,,,,,,,,,0.249604,,,,,,,,,,,4.58595,,,,,,,,,,,,,,,,,,0.0,,,,0.0134636,,,,,,,,,,,,,,,,,,0.00983389,,,,,,,,,,,,,,,,0.664479,
6899,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6898,113,,,,,,,,,,,,,,,,1.0,,,,,,,0.5814,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0408,,,,,,,,,,,,,,
6898,114,42.1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0552,,,,,,22.147,,,,,,,,,,,20.7882,,,65.0562,,,,44.2211,,42.8175,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.215,,,,,,,,,,,,,,,,,,,,,
6898,115,,,,,1002.97,,,,,,,,,,,,,,,,,1.27219,,1.03474,,,,,,,,,6.52136,,,,,,,,,,,,,,,,,,26768.5,,,87.4363,,,,,,,,,,3.0632200000000003,9518.03,,0.192722,,,,,,2.08173,,,90.4134,,,,,26612.8,,,,,,,,,,9911.47,2.45775,,,116.833,,,62.0876,,,7.39791,,,,13256.8,,
6898,116,,4.874,,,,,,,,6.832999999999999,,,,,,,1.0,,,,5.564,,,,,,,,,,,,,,,,,,,22.5,,4.894,1.0,,,,,,,,,,5.183,,,,,,,,,,,,,,,,,5.619,36.3,,,,11.6,,34.8,,,,,,2.0,3.333,,,,1.0,,,,,,,,,0.0,,,,,,3.167,,,,0.833
6899,117,,,,,,,,,,,,,,,,0.0,,,,,,,0.4619,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0301,,,,,,,,,,,,,,
6899,118,37.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0746,,,,,,16.7447,,,,,,,,,,,26.5923,,,64.646,,,,38.0255,,47.7685,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.283,,,,,,,,,,,,,,,,,,,,,
6898,119,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6898,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972,121,,3.911,,,,,,,,7.667000000000001,,,,,,,1.0,,,,3.583,,,,,,,,,,,,,,,,,,,15.0,,3.783,1.0,,,,,,,,,,3.908,,,,,,,,,,,,,,,,,4.592,11.3,,,,15.7,,25.0,,,,,,0.16699999999999998,0.833,,,,1.0,,,,,,,,,1.0,,,,,,0.5,,,,0.0
6972,122,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972,123,,,,,1852.18,,,,,,,,,,,,,,,,,1.00371,,1.08218,,,,,,,,,5.2396400000000005,,,,,,,,,,,,,,,,,,31446.9,,,83.7956,,,,,,,,,,1.7474,6974.11,,0.179672,,,,,,4.6628099999999995,,,73.5402,,,,,27982.0,,,,,,,,,,8862.2,3.6381699999999997,,,92.7972,,,56.8189,,,8.052719999999999,,,,15462.9,,
6972,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972,125,37.6937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6523,,,,,,17.4952,,,,,,,,,,,30.8641,,,70.7286,,,,39.5726,,52.6034,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.559,,,,,,,,,,,,,,,,,,,,,
6972,126,,,,,,,,,,,,,,,,0.0,,,,,,,0.7344,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.046,,,,,,,,,,,,,,
6972,127,,,,,,,,,,,26.4,,,,,,,,,,,,,,,,,,0.06,,,,,,,18.0,32.8,,,,,,,,,,,24.0,,,,,,,,,,,,,,,33.3,,,,,,0.2614,,,,,,,,,,,,,17.9,,,,,,,,,,,,,,,,,28.9,25.4,,,,,,,
6972,128,,,0.5,,,,,0.0,1.0,,,0.0,0.5,8.5,,,,4.7,1.0,,,,,,1.0,8.8,,,,49.0,63.0,,,31.3333,,,,,,,21.0,,,,2.0,0.0,1.5,,,,,,,,0.0,,0.0,,5.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,73.3333,,,,,,23.0,,34.0,,35.1736,,,,,7.0,,1.1,,,,,,33.0,,50.5,,,
6973,129,,,0.0,,,0.5,,0.0,0.0,,,0.0,0.0,7.5,,,,3.2,1.0,,,,,,0.0,10.2,,,,35.0,53.0,,,27.0,,,,,,,28.0,,,,2.0,0.0,1.5,,,,,,,,0.0,,1.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,65.8403,,,,,,14.0,,15.0,,29.6,,,,,15.0,,1.0,,,,,,35.0,,59.5,,,
6973,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7524,131,43.5212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.083000000000002,,,,,,10.212,,,,,,,,,,,64.1773,,,103.76899999999999,,,,39.3815,,93.52799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.862,,,,,,,,,,,,,,,,,,,,,
7524,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7523,133,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7523,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7523,135,,,,,482.76,,,,,,,,,,,,,,,,,1.00767,,0.798251,,,,,,,,,5.099019999999999,,,,,,,,,,,,,,,,,,32937.3,,,91.9594,,,,,,,,,,1.6768900000000002,7615.41,,0.12448499999999998,,,,,,3.00749,,,79.8934,,,,,28554.0,,,,,,,,,,7435.12,2.70447,,,108.64299999999999,,,61.9715,,,7.759989999999999,,,,15589.3,,
7523,136,,,,,,,,,,,45.8,,,,,,,,,,,,,,,,,,0.889,,,,,,,20.0,86.7,,,,,,,,,,,24.2,,,,,,,,,,,,,,,58.4,,,,,,1.8292,,,,,,,,,,,,,76.4,,,,,,,,,,,,,,,,,28.9,42.0,,,,,,,
7523,137,,,,2.67857,,,,,,,,,,,5.75,,,,,0.0,,,,,,,76.2662,,,,,,,,,,,,0.07660360000000001,,,,,,,,,,,45.8356,,,,,,,,,,,,,,,,,,92.0833,,,,0.00390185,,,,,,,,,,,,,,,,,,0.00677704,,,,,,,,,,,,,,,,0.0,
7523,138,,,,,,,,,,,,,,,,0.0,,,,,,,1.1058,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0766,,,,,,,,,,,,,,
7524,139,,4.376,,,,,,,,8.333,,,,,,,0.0,,,,5.237,,,,,,,,,,,,,,,,,,,21.5,,2.8960000000000004,0.0,,,,,,,,,,2.7960000000000003,,,,,,,,,,,,,,,,,5.075,24.8,,,,14.1,,36.0,,,,,,1.5,2.0,,,,0.0,,,,,,,,,0.0,,,,,,2.167,,,,2.667
7524,140,,,,,,,,,,,,,,,,0.0,,,,,,,1.0361,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0703,,,,,,,,,,,,,,
6920,141,,5.146,,,,,,,,7.0,,,,,,,1.0,,,,4.756,,,,,,,,,,,,,,,,,,,18.3,,4.141,1.0,,,,,,,,,,4.506,,,,,,,,,,,,,,,,,3.637,10.5,,,,10.6,,23.0,,,,,,0.16699999999999998,0.5,,,,1.0,,,,,,,,,1.0,,,,,,0.5,,,,1.167
6920,142,,,,,708.3839999999999,,,,,,,,,,,,,,,,,1.5288700000000002,,0.8882459999999999,,,,,,,,,7.53855,,,,,,,,,,,,,,,,,,28540.2,,,72.74600000000001,,,,,,,,,,4.02286,7976.0,,0.188075,,,,,,3.36044,,,78.2768,,,,,27921.9,,,,,,,,,,10148.2,4.02137,,,124.133,,,59.452,,,6.8171100000000004,,,,13114.9,,
6920,143,30.1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7135,,,,,,17.2558,,,,,,,,,,,70.0326,,,125.834,,,,55.8976,,109.77600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.898,,,,,,,,,,,,,,,,,,,,,
6920,144,,,,,,,,,,,55.6,,,,,,,,,,,,,,,,,,0.802,,,,,,,26.4,93.2,,,,,,,,,,,31.9,,,,,,,,,,,,,,,77.8,,,,,,0.9328,,,,,,,,,,,,,92.6,,,,,,,,,,,,,,,,,34.7,40.4,,,,,,,
6921,145,,,,,,,,,,,,,,,,0.0,,,,,,,0.9587,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0678,,,,,,,,,,,,,,
6921,146,31.1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9388,,,,,,5.87399,,,,,,,,,,,103.141,,,129.321,,,,20.7562,,128.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.514,,,,,,,,,,,,,,,,,,,,,
6921,147,,,,,516.6469999999999,,,,,,,,,,,,,,,,,1.62837,,1.07789,,,,,,,,,6.45653,,,,,,,,,,,,,,,,,,25193.4,,,75.6708,,,,,,,,,,3.696,7963.66,,0.22867300000000002,,,,,,2.32382,,,77.238,,,,,28413.0,,,,,,,,,,9542.18,5.67992,,,131.024,,,61.2412,,,6.63284,,,,12323.3,,
6921,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.835,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3,,,,,,0.9747,,,,,,,,,,,,,84.1,,,,,,,,,,,,,,,,,37.8,,,,,,,,
6921,149,,,0.0,,,0.0,,0.0,0.0,,,1.0,0.5,9.5,,,,4.8,1.0,,,,,,0.0,12.0,,,,98.0,64.0,,,41.6667,,,,,,,48.0,,,,2.0,1.0,1.5,,,,,,,,0.0,,0.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,200.0,,,,,,24.0,,51.0,,162.514,,,,,61.0,,1.0,,,,,,93.0,,71.0,,,
6921,150,,4.611000000000001,,,,,,,,4.5,,,,,,,1.0,,,,4.9239999999999995,,,,,,,,,,,,,,,,,,,58.5,,4.623,1.0,,,,,,,,,,4.8260000000000005,,,,,,,,,,,,,,,,,4.775,9.8,,,,11.7,,15.5,,,,,,0.33299999999999996,0.667,,,,1.0,,,,,,,,,1.0,,,,,,0.5,,,,0.5
6956,151,,,,,,,,,,,,,,,,0.0,,,,,,,0.7196,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0576,,,,,,,,,,,,,,
6956,152,,5.184,,,,,,,,7.0,,,,,,,1.0,,,,4.353,,,,,,,,,,,,,,,,,,,31.0,,5.1579999999999995,1.0,,,,,,,,,,4.244,,,,,,,,,,,,,,,,,4.977,37.0,,,,14.2,,44.5,,,,,,4.5,4.667,,,,1.0,,,,,,,,,0.0,,,,,,4.167,,,,3.833
6956,153,,,,0.0,,,,,,,,,,,5.5,,,,,0.0,,,,,,,87.5,,,,,,,,,,,,0.0569047,,,,,,,,,,,44.6354,,,,,,,,,,,,,,,,,,98.2558,,,,0.00106702,,,,,,,,,,,,,,,,,,0.010004899999999999,,,,,,,,,,,,,,,,0.18999000000000002,
6956,154,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6956,155,28.3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0164,,,,,,12.0083,,,,,,,,,,,45.6066,,,85.6798,,,,40.0544,,73.5789,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.55,,,,,,,,,,,,,,,,,,,,,
6951,156,,,,,,,,,,,24.4,,,,,,,,,,,,,,,,,,0.6609999999999999,,,,,,,21.6,39.9,,,,,,,,,,,34.5,,,,,,,,,,,,,,,35.5,,,,,,2.4586,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,27.2,20.4,,,,,,,
6956,157,,,,,478.055,,,,,,,,,,,,,,,,,1.0988799999999999,,1.14907,,,,,,,,,6.52038,,,,,,,,,,,,,,,,,,27790.3,,,77.2234,,,,,,,,,,3.17709,8426.8,,0.20684499999999997,,,,,,2.56156,,,61.7145,,,,,36331.4,,,,,,,,,,10323.5,2.7969,,,104.307,,,62.1856,,,7.411789999999999,,,,13800.5,,
6956,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6956,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,18.8,,,,,,,,,,,,19.2,,,,,,,,,,,,,,,42.5,,,,,,2.2153,,,,,,,,,,,,,38.7,,,,,,,,,,,,,,,,,28.1,,,,,,,,
6956,160,,,1.0,,,1.5,,0.0,0.0,,,1.0,1.0,6.0,,,,3.1,1.0,,,,,,0.0,9.8,,,,67.0,69.0,,,27.1667,,,,,,,25.0,,,,2.0,0.0,1.5,,,,,,,,1.0,,1.0,,7.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,90.3542,,,,,,26.0,,39.0,,51.2083,,,,,33.0,,1.3,,,,,,41.0,,50.0,,,
7323,161,,,,,,,,,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,14.9,44.7,,,,,,,,,,,16.4,,,,,,,,,,,,,,,42.6,,,,,,,,,,,,,,,,,,,30.7,,,,,,,,,,,,,,,,,26.0,,,,,,,,
7323,162,,,1.5,,,1.5,,0.0,0.0,,,0.0,1.5,8.6,,,,2.7,1.0,,,,,,0.0,10.5,,,,59.0,56.0,,,29.75,,,,,,,54.0,,,,2.0,0.0,,,,,,,,,0.0,,1.0,,5.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,81.3403,,,,,,18.0,,43.0,,29.5208,,,,,,,,,,,,,51.0,,37.1667,,,
7323,163,27.2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6831,,,,,,14.8695,,,,,,,,,,,42.2279,,,78.8989,,,,36.6305,,63.8725,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.36,,,,,,,,,,,,,,,,,,,,,
7323,164,,4.1419999999999995,,,,,,,,6.832999999999999,,,,,,,,,,,3.7230000000000003,,,,,,,,,,,,,,,,,,,,,4.3660000000000005,,,,,,,,,,,3.2030000000000003,,,,,,,,,,,,,,,,,5.407,,,,,,,,,,,,,0.5,1.167,,,,,,,,,,,,,,,,,,,1.3330000000000002,,,,2.167
7306,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.25,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,
6913,166,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7296,167,,5.537000000000001,,,,,,,,3.5,,,,,,,,,,,4.754,,,,,,,,,,,,,,,,,,,,,2.662,,,,,,,,,,,1.541,,,,,,,,,,,,,,,,,3.8089999999999997,,,,,,,,,,,,,3.8,5.667000000000001,,,,,,,,,,,,,,,,,,,4.0,,,,3.0
6914,168,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,1.811,,,,,,,20.9,125.0,,,,,,,,,,,28.3,,,,,,,,,,,,,,,75.0,,,,,,0.8065,,,,,,,,,,,,,86.1,,,,,,,,,,,,,,,,,31.2,37.6,,,,,,,
8312,169,,,0.5,,,0.5,,0.0,1.0,,,0.0,0.5,9.5,,,,2.5,0.0,,,,,,0.0,15.5,,,,41.0,66.0,,,25.0,,,,,,,13.0,,,,2.0,1.0,,,,,,,,,0.0,,0.0,,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,81.0,,,,,,38.0,,15.0,,29.8333,,,,,,,,,,,,,35.0,,46.8,,,
